household_key,age,gender,education,marital_status,household_size_f,employment_income,other_income,windfall_income,agri_income,non_agri_income,transfer_income,total_income,food_expenditure,nonfood_expenditure,total_expenditure,expense_to_income_ratio,financial_surplus,savings_ratio,per_capita_income,employment_capacity,debt_amount,debt_records,debt_sources,debt_to_income_ratio,credit_card_debt,has_credit_card_debt,has_creditmix_match,credit_score,credit_defaulted,credit_clv,credit_fraud_txn,cc_utilization_ratio,cc_late_payments,cc_credit_lines,cc_debt_to_income_ratio,cc_total_spend_last_year,cc_avg_txn_amount,cc_total_txns,cc_tenure_years,vehicle_ownership,instalment_goods_flag,instalment_amount,financial_health_score,financial_risk_level
142014_5_1,68.0,1.0,5.0,2,2,0.0,2080.0,0.0,0.0,0.0,19000.0,21080.0,3445,29895,33340,1.5815189032778332,-12260.0,-0.5815663393577155,10540.0,0.0,20.0,1.0,10.0,7.906357106431426e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,71.1,High Risk
142015_10_1,81.0,1.0,10.0,2,3,0.0,4200.0,0.0,0.0,0.0,4400.0,8600.0,3914,11330,15244,1.7723520520869667,-6644.0,-0.772468317637484,2866.6666666666665,0.0,20.0,1.0,10.0,0.00019379657173864594,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,73.4,Medium Risk
142015_5_1,62.0,1.0,19.0,2,3,23000.0,0.0,0.0,0.0,0.0,2500.0,25500.0,3870,45292,49162,1.9278459668248304,-23662.0,-0.9278851809732952,8500.0,0.3333333333333333,6023.0,1.0,12.0,0.01968294221260715,0.0,2.0,1,642.0,0.0,22038.0,0.0,0.7,2.0,8.0,0.03,7357.0,441.3227777777778,18.0,4.0,1,2.0,0.0,68.4,High Risk
142016_6_1,63.0,1.0,9.0,2,10,89000.0,0.0,700000.0,0.0,0.0,3000.0,792000.0,20031,274884,294915,0.37236695408212866,497085.0,0.6276317832932029,79200.0,0.5,630028.0,1.0,14.0,0.06629081794078094,0.0,2.0,1,562.0,1.0,55838.0,0.0,0.27,0.0,4.0,0.68,12555.0,505.732962962963,27.0,4.0,2,2.0,0.0,81.3,Medium Risk
142017_1_1,43.0,2.0,9.0,1,5,16000.0,20000.0,662000.0,257390.0,0.0,0.0,955390.0,4966,319115,324081,0.3392129505092679,631309.0,0.6607860027988541,191078.0,0.3333333333333333,573024.0,1.0,14.0,0.04998167851334023,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,97.3,Low Risk
142017_4_1,54.0,1.0,8.0,2,2,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,2191,19914,22105,4.420115976804639,-17105.0,-3.0,2500.0,0.5,20.0,1.0,10.0,0.00033332777787036883,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,51.2,High Risk
142017_8_1,55.0,2.0,10.0,1,6,13600.0,153000.0,0.0,0.0,0.0,3500.0,170100.0,6420,19189,25609,0.15055173103038783,144491.0,0.8494423901094056,28350.0,0.16666666666666666,20.0,1.0,10.0,9.798153146113489e-06,0.0,2.0,1,696.0,1.0,12475.0,0.0,0.61,0.0,3.0,0.86,2673.0,597.1528571428571,21.0,12.0,0,2.0,0.0,82.5,Medium Risk
142018_10_1,55.0,1.0,5.0,1,5,39000.0,0.0,0.0,0.0,0.0,3050.0,42050.0,4665,104617,109282,2.5987966992461535,-67232.0,-1.5988204798934627,8410.0,0.4,300030.0,1.0,14.0,0.5945885957419823,0.0,2.0,1,666.0,0.0,48157.0,0.0,0.67,0.0,3.0,0.72,15286.0,546.108,20.0,6.0,2,2.0,0.0,65.2,High Risk
142018_5_1,45.0,1.0,9.0,1,6,18400.0,1800.0,0.0,0.0,0.0,3050.0,23250.0,6356,35615,41971,1.8051266612188723,-18721.0,-0.8051696701217151,3875.0,0.5,86023.0,1.0,14.0,0.30832505976681085,0.0,2.0,1,701.0,1.0,4885.0,1.0,0.91,3.0,2.0,0.97,2149.0,594.6380952380953,21.0,29.0,1,2.0,0.0,66.7,High Risk
142019_4_1,53.0,2.0,11.0,1,5,0.0,0.0,150000.0,0.0,0.0,3900.0,153900.0,3690,22771,26461,0.17193520509938207,127439.0,0.8280582972170422,30780.0,0.0,150020.0,1.0,14.0,0.08123235800717024,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,85.6,Medium Risk
142019_8_1,62.0,1.0,13.0,2,7,35500.0,0.0,750000.0,0.0,0.0,29000.0,814500.0,5420,210655,216075,0.2652851254940141,598425.0,0.7347136467604092,116357.14285714286,0.16666666666666666,1100020.0,1.0,14.0,0.11254551743958283,0.0,2.0,1,772.0,0.0,29247.0,2.0,0.79,2.0,4.0,0.73,10371.0,527.3328,25.0,25.0,1,2.0,0.0,85.6,Medium Risk
142020_2_1,64.0,1.0,4.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685,10754,13439,5.0,-13439.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,8.4,High Risk
142020_7_1,38.0,1.0,10.0,1,4,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,4010,127847,131857,5.0,-128857.0,-3.0,750.0,0.0,360022.0,1.0,12.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,18.3,High Risk
142021_1_1,66.0,1.0,8.0,2,7,69000.0,0.0,0.0,3843550.0,0.0,0.0,3912550.0,8833,198602,207435,0.05301783925628062,3705115.0,0.9469819051559967,558935.7142857143,0.6666666666666666,20.0,1.0,10.0,4.2597963761954823e-07,0.0,2.0,1,710.0,0.0,103816.0,1.0,0.63,0.0,6.0,0.21,27252.0,415.02454545454543,22.0,27.0,1,2.0,0.0,100.0,Low Risk
142021_6_1,52.0,1.0,3.0,1,8,0.0,0.0,0.0,0.0,0.0,3200.0,3200.0,6575,68074,74649,5.0,-71449.0,-3.0,400.0,0.0,224023.0,1.0,14.0,5.833780370302857,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,18.3,High Risk
142022_2_1,56.0,1.0,2.0,1,4,0.0,0.0,140000.0,0.0,0.0,0.0,140000.0,7226,43089,50315,0.35939029006935663,89685.0,0.6406025671245206,35000.0,0.0,140021.0,1.0,12.0,0.08334578372274778,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,92.8,Low Risk
142022_8_1,71.0,1.0,8.0,2,3,5300.0,6000.0,50000.0,0.0,0.0,3300.0,64600.0,3292,67820,71112,1.100787913499791,-6512.0,-0.10080339313632916,21533.333333333332,1.0,50024.0,1.0,12.0,0.06453036051295083,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,86.4,Low Risk
142023_10_1,72.0,2.0,10.0,1,6,56600.0,3000.0,0.0,0.0,0.0,2050.0,61650.0,8010,42010,50020,0.8113412596713759,11630.0,0.18864251999156542,10275.0,1.0,20.0,1.0,10.0,2.7034297060966394e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,89.5,Low Risk
142023_5_1,57.0,1.0,1.0,2,9,94000.0,0.0,0.0,0.0,0.0,0.0,94000.0,9335,79610,88945,0.9462133381559771,5055.0,0.053776023659322776,10444.444444444445,0.6666666666666666,150020.0,1.0,12.0,0.13299633599615604,0.0,2.0,1,636.0,0.0,107654.0,0.0,0.11,0.0,8.0,0.44,22220.0,493.0676190476191,21.0,24.0,4,2.0,0.0,86.3,Low Risk
142024_4_1,61.0,1.0,10.0,1,5,48870.0,135000.0,0.0,0.0,0.0,0.0,183870.0,8079,57749,65828,0.35801186701546195,118042.0,0.641982694389001,36774.0,0.2,20.0,1.0,10.0,9.064371084474953e-06,0.0,2.0,1,675.0,0.0,16646.0,0.0,0.93,2.0,2.0,0.87,12135.0,413.4831578947369,19.0,25.0,3,2.0,0.0,93.8,Low Risk
142024_9_1,61.0,2.0,6.0,2,3,0.0,0.0,8000.0,0.0,0.0,1750.0,9750.0,3617,164513,168130,5.0,-158380.0,-3.0,3250.0,0.0,95020.0,1.0,12.0,0.8121298108563174,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,37.9,High Risk
142025_3_1,35.0,1.0,7.0,1,5,25000.0,0.0,150000.0,0.0,0.0,3500.0,178500.0,5555,36164,41719,0.23371857860740275,136781.0,0.7662758191830858,35700.0,0.5,141020.0,1.0,12.0,0.06583563686478204,0.0,2.0,1,617.0,1.0,7351.0,0.0,0.61,3.0,9.0,0.77,2890.0,434.6795454545455,22.0,1.0,1,2.0,0.0,86.8,Low Risk
142025_7_1,60.0,1.0,5.0,1,5,25000.0,215000.0,750000.0,0.0,0.0,36000.0,1026000.0,8647,1015772,1024419,0.9984580911714511,1581.0,0.0015409341706294633,205200.0,0.2,508036.0,1.0,14.0,0.041263479429541956,0.0,2.0,1,596.0,1.0,17328.0,0.0,0.87,1.0,4.0,0.36,8184.0,403.4594117647059,17.0,2.0,2,2.0,0.0,77.1,Medium Risk
142026_1_1,45.0,1.0,11.0,2,2,77600.0,0.0,0.0,0.0,0.0,0.0,77600.0,4458,57317,61775,0.7960593291323566,15825.0,0.2039277844357676,38800.0,1.0,200028.0,1.0,12.0,0.21480647035387634,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,92.2,Low Risk
142026_5_1,54.0,1.0,13.0,1,7,0.0,240000.0,0.0,0.0,0.0,4950.0,244950.0,9311,83967,93278,0.380802691150475,151672.0,0.6191932264003821,34992.857142857145,0.0,400022.0,1.0,14.0,0.13608963186717293,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,87.6,Low Risk
142027_10_1,70.0,2.0,6.0,1,2,0.0,98100.0,0.0,0.0,0.0,1500.0,99600.0,5058,18244,23302,0.2339534743627072,76298.0,0.7660364855774541,49800.0,0.0,20.0,1.0,10.0,1.6733587070291944e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,79.8,Medium Risk
142027_3_1,30.0,1.0,10.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7761,41221,48982,5.0,-48982.0,-3.0,0.0,0.0,300022.0,1.0,12.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,3.3,High Risk
142028_5_1,47.0,1.0,2.0,2,2,9000.0,0.0,0.0,0.0,0.0,0.0,9000.0,2961,33224,36185,4.0201088767914674,-27185.0,-3.0,4500.0,0.5,18021.0,1.0,12.0,0.16685956611512856,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,47.7,High Risk
142028_9_1,54.0,1.0,11.0,2,2,21000.0,280000.0,500000.0,0.0,0.0,2000.0,803000.0,4552,614305,618857,0.7706802357655843,184143.0,0.22931851890595403,401500.0,0.5,597958.0,1.0,20.0,0.06205458052567658,0.0,2.0,1,605.0,1.0,12911.0,0.0,0.41,4.0,2.0,0.74,3309.0,411.3708333333333,12.0,12.0,1,2.0,0.0,78.5,Medium Risk
142029_10_1,57.0,1.0,5.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3539,22124,25663,5.0,-25663.0,-3.0,0.0,0.0,5024.0,1.0,12.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,5.6,High Risk
142029_1_1,53.0,1.0,7.0,1,6,0.0,0.0,0.0,3056600.0,0.0,0.0,3056600.0,7995,60740,68735,0.02248739694844044,2987865.0,0.9775122758907688,509433.3333333333,0.0,5020.0,1.0,12.0,0.00013686230515217603,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,92.6,Low Risk
142029_6_1,37.0,1.0,10.0,1,6,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0,6055,34632,40687,5.0,-37187.0,-3.0,583.3333333333334,0.0,20.0,1.0,10.0,0.0004761791385919383,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,40.5,High Risk
142030_4_1,38.0,1.0,19.0,1,4,0.0,0.0,30000.0,0.0,0.0,0.0,30000.0,2760,14855,17615,0.58714709509683,12385.0,0.41281957268091063,7500.0,0.0,30020.0,1.0,12.0,0.08338865725372985,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,86.8,Low Risk
142030_8_1,38.0,2.0,11.0,1,3,0.0,0.0,200000.0,0.0,0.0,0.0,200000.0,2585,67354,69939,0.3496932515337423,130061.0,0.6503017484912575,66666.66666666667,0.0,200021.0,1.0,12.0,0.08334204860747975,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,85.5,Medium Risk
142031_3_1,62.0,1.0,5.0,2,2,21500.0,0.0,0.0,0.0,0.0,1500.0,23000.0,4713,20962,25675,1.1162558149645667,-2675.0,-0.11629929133515934,11500.0,0.5,20.0,1.0,10.0,7.246350556700882e-05,0.0,2.0,1,642.0,0.0,22038.0,0.0,0.7,2.0,8.0,0.03,7357.0,441.3227777777778,18.0,4.0,0,2.0,0.0,81.2,Medium Risk
142031_8_1,41.0,1.0,8.0,1,5,50000.0,0.0,0.0,0.0,0.0,3500.0,53500.0,5634,67280,72914,1.3628530307844713,-19414.0,-0.3628717220238874,10700.0,0.6666666666666666,290023.0,1.0,14.0,0.45174851752567363,0.0,2.0,1,582.0,1.0,11859.0,0.0,0.5,1.0,5.0,0.21,10365.0,437.5233333333333,15.0,22.0,1,2.0,0.0,71.6,High Risk
142032_3_1,48.0,1.0,11.0,1,5,39800.0,0.0,0.0,0.0,0.0,3500.0,43300.0,5327,101740,107067,2.472621879402323,-63767.0,-1.4726449735571927,8660.0,0.5,100021.0,1.0,12.0,0.192495780416127,0.0,2.0,1,576.0,0.0,49457.0,0.0,0.26,1.0,6.0,0.99,13802.0,390.16,22.0,0.0,1,2.0,0.0,63.8,High Risk
142032_9_1,39.0,1.0,11.0,2,3,24000.0,0.0,0.0,0.0,0.0,0.0,24000.0,6359,47121,53480,2.228240489979584,-29480.0,-1.228282154910212,8000.0,0.5,450021.0,1.0,14.0,1.5625674910851004,0.0,2.0,1,634.0,0.0,10991.0,0.0,0.07,2.0,5.0,0.72,10431.0,606.286923076923,13.0,2.0,1,2.0,0.0,65.6,High Risk
142033_10_1,39.0,1.0,10.0,1,7,0.0,0.0,110000.0,0.0,0.0,3980.0,113980.0,9185,38305,47490,0.4166483887665488,66490.0,0.5833428378413946,16282.857142857143,0.0,50028.0,1.0,12.0,0.036576565642681726,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,82.1,Medium Risk
142033_2_1,36.0,1.0,8.0,1,5,0.0,0.0,172000.0,0.0,0.0,0.0,172000.0,8075,39765,47840,0.27813791780280345,124160.0,0.72185626827751,34400.0,0.0,72028.0,1.0,14.0,0.03489726991411341,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,83.4,Medium Risk
142033_6_1,57.0,1.0,8.0,1,4,0.0,0.0,870000.0,0.0,0.0,0.0,870000.0,6150,41460,47610,0.05472407502979881,822390.0,0.945274775546235,217500.0,0.0,870020.0,1.0,14.0,0.08333524105984282,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,94.0,Low Risk
142034_5_1,56.0,1.0,10.0,1,6,34000.0,0.0,0.0,0.0,0.0,4600.0,38600.0,8460,83275,91735,2.3764928369731355,-53135.0,-1.3765187430377452,6433.333333333333,0.5,88023.0,1.0,12.0,0.1900319731606797,0.0,2.0,1,677.0,1.0,14154.0,1.0,0.68,0.0,3.0,0.05,4581.0,640.9827777777778,18.0,17.0,0,2.0,0.0,58.7,High Risk
142034_9_1,55.0,1.0,7.0,1,5,28000.0,0.0,0.0,0.0,0.0,3500.0,31500.0,5385,40290,45675,1.449953969715247,-14175.0,-0.4499857147392146,6300.0,0.25,20.0,1.0,10.0,5.290991293673826e-05,0.0,2.0,1,562.0,1.0,29306.0,0.0,0.81,0.0,5.0,0.34,8096.0,387.4280952380952,21.0,27.0,1,2.0,0.0,63.9,High Risk
142035_3_1,66.0,1.0,9.0,1,4,21800.0,0.0,5000.0,0.0,0.0,0.0,26800.0,4133,19080,23213,0.8661243983433454,3587.0,0.1338382896160591,6700.0,0.3333333333333333,20.0,1.0,10.0,6.218886135304306e-05,0.0,2.0,1,706.0,1.0,10886.0,0.0,0.61,3.0,5.0,0.97,3265.0,406.443,20.0,16.0,2,2.0,0.0,77.3,Medium Risk
142035_8_1,41.0,1.0,5.0,1,6,18000.0,0.0,5000.0,0.0,0.0,3700.0,26700.0,5131,35965,41096,1.5391183850792105,-14396.0,-0.5391558368600426,4450.0,0.3333333333333333,153500.0,1.0,12.0,0.4790871439227718,0.0,2.0,1,731.0,0.0,19474.0,0.0,0.11,1.0,1.0,0.18,7352.0,538.1436842105263,19.0,7.0,2,2.0,0.0,70.6,High Risk
142036_4_1,47.0,1.0,10.0,2,3,16000.0,0.0,40000.0,0.0,0.0,2500.0,58500.0,3650,19170,22820,0.39007880207175943,35680.0,0.609904104203347,19500.0,0.3333333333333333,20024.0,1.0,12.0,0.028524175891487334,0.0,2.0,1,671.0,0.0,9876.0,2.0,0.41,0.0,3.0,0.87,3500.0,513.7909523809524,21.0,28.0,2,2.0,0.0,86.4,Low Risk
143001_4_1,35.0,1.0,13.0,2,7,47000.0,0.0,24000.0,0.0,0.0,1500.0,72500.0,4743,69925,74668,1.0298892429069944,-2168.0,-0.029903035820195583,10357.142857142857,0.5,32022.0,1.0,12.0,0.03680685424499512,0.0,2.0,1,665.0,0.0,35584.0,0.0,0.61,1.0,4.0,0.29,8158.0,688.495,14.0,7.0,3,2.0,0.0,85.3,Medium Risk
143001_8_1,62.0,1.0,10.0,1,4,0.0,130000.0,5000.0,0.0,0.0,0.0,135000.0,9279,70606,79885,0.5917363575084629,55115.0,0.40825623513899895,33750.0,0.0,20.0,1.0,10.0,1.234567139156087e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,0.0,83.5,Medium Risk
143002_10_1,62.0,1.0,5.0,3,2,25000.0,120000.0,155000.0,0.0,0.0,2750.0,302750.0,1591,46375,47966,0.15843382845969128,254784.0,0.8415628684958927,151375.0,0.5,255032.0,1.0,16.0,0.07019871450627181,0.0,2.0,1,642.0,0.0,22038.0,0.0,0.7,2.0,8.0,0.03,7357.0,441.3227777777778,18.0,4.0,0,2.0,0.0,97.4,Low Risk
143002_2_1,39.0,1.0,2.0,1,5,30000.0,0.0,25000.0,0.0,0.0,1548.0,56548.0,3789,46994,50783,0.8980353321897823,5765.0,0.10194698403154787,11309.6,0.5,25530.0,1.0,16.0,0.037622848991345124,4000.0,1.0,1,656.0,0.0,42596.0,1.0,0.93,3.0,4.0,0.93,9191.0,544.5649999999999,20.0,13.0,0,1.0,3500.0,80.8,Medium Risk
143002_6_1,57.0,2.0,6.0,4,1,0.0,265000.0,4000.0,0.0,0.0,250.0,269250.0,1489,22313,23802,0.0884007858838036,245448.0,0.9115955001095633,269250.0,0.0,20.0,1.0,10.0,6.190032129361768e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,91.4,Low Risk
143003_4_1,42.0,1.0,8.0,1,5,45000.0,0.0,300000.0,0.0,0.0,3750.0,348750.0,5235,1087845,1093080,3.13427058273668,-744330.0,-2.134273450111971,69750.0,0.5,255526.0,1.0,18.0,0.06105757202925399,0.0,2.0,1,620.0,0.0,81331.0,2.0,0.32,1.0,4.0,0.77,16747.0,739.2181818181817,22.0,27.0,2,2.0,0.0,56.6,High Risk
143003_8_1,44.0,1.0,3.0,1,5,46800.0,0.0,10000.0,0.0,0.0,0.0,56800.0,4865,53243,58108,1.0230101582718614,-1308.0,-0.023027763595711345,11360.0,0.3333333333333333,107026.0,1.0,14.0,0.15702148324312903,0.0,2.0,1,671.0,0.0,25339.0,0.0,0.76,2.0,4.0,0.11,11411.0,637.7644444444445,18.0,22.0,2,2.0,0.0,78.1,Medium Risk
143004_10_1,70.0,1.0,10.0,2,6,252000.0,100000.0,576000.0,0.0,0.0,1000.0,929000.0,8357,817580,825937,0.8890593228640228,103063.0,0.11093960071087114,154833.33333333334,1.0,558031.0,1.0,14.0,0.05005659759090442,58000.0,1.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,92.5,Low Risk
143004_2_1,54.0,2.0,10.0,2,4,10000.0,360000.0,5000.0,0.0,0.0,2000.0,377000.0,3793,35283,39076,0.10364959244139936,337924.0,0.8963477550457426,94250.0,0.3333333333333333,257035.0,1.0,18.0,0.056815858351932286,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,88.9,Low Risk
143004_6_1,35.0,1.0,6.0,1,4,0.0,0.0,155000.0,0.0,0.0,2000.0,157000.0,4214,243611,247825,1.5784931306170025,-90825.0,-0.5784995000031847,39250.0,0.0,117533.0,1.0,18.0,0.06238478641996475,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,70.6,High Risk
143005_4_1,54.0,1.0,10.0,1,6,30000.0,150000.0,60000.0,0.0,0.0,3000.0,243000.0,6037,92709,98746,0.4063604676523965,144254.0,0.5936354171382011,40500.0,0.16666666666666666,213030.0,1.0,14.0,0.07305553050221862,0.0,2.0,1,585.0,0.0,10171.0,0.0,0.25,1.0,3.0,0.71,6397.0,512.7596153846154,26.0,25.0,2,2.0,0.0,86.7,Low Risk
143005_8_1,55.0,1.0,13.0,4,1,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,2628,33502,36130,0.36129638703612965,63870.0,0.6386936130638694,100000.0,0.0,45020.0,1.0,12.0,0.03751663540280383,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,86.7,Low Risk
143006_10_1,83.0,1.0,4.0,4,1,0.0,120000.0,0.0,0.0,0.0,7500.0,127500.0,2807,14728,17535,0.13752833311111284,109965.0,0.8624638238131466,127500.0,0.0,20.0,1.0,10.0,1.3071886881119685e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,89.7,Low Risk
143006_2_1,41.0,1.0,8.0,1,6,30500.0,0.0,0.0,0.0,0.0,3000.0,33500.0,4700,10394,15094,0.45055371481448314,18406.0,0.5494164353302886,5583.333333333333,0.6666666666666666,20.0,1.0,10.0,4.9751120022089495e-05,0.0,2.0,1,603.0,1.0,9916.0,0.0,0.66,0.0,5.0,0.8,5005.0,573.81875,24.0,2.0,1,2.0,0.0,82.3,Medium Risk
143006_6_1,34.0,2.0,2.0,1,4,15000.0,0.0,0.0,0.0,0.0,240.0,15240.0,2663,6085,8748,0.5739780854274654,6492.0,0.425956302079916,3810.0,1.0,20028.0,1.0,12.0,0.10951383686659631,0.0,2.0,1,657.0,0.0,15895.0,0.0,0.33,2.0,8.0,1.0,3643.0,519.0628571428572,21.0,4.0,1,2.0,0.0,93.5,Low Risk
143007_4_1,67.0,1.0,8.0,1,5,32000.0,5000.0,0.0,0.0,0.0,0.0,37000.0,3965,35765,39730,1.0737547633847735,-2730.0,-0.07378178968135997,7400.0,0.3333333333333333,280036.0,1.0,14.0,0.6307102911930379,0.0,2.0,1,658.0,0.0,20581.0,0.0,0.2,1.0,1.0,0.65,4248.0,409.0238888888889,18.0,21.0,1,2.0,0.0,81.3,Medium Risk
143007_8_1,73.0,1.0,8.0,2,3,38000.0,5000.0,0.0,0.0,0.0,0.0,43000.0,8389,80451,88840,2.0659984651519734,-45840.0,-1.0660217204251063,14333.333333333334,1.0,20.0,1.0,10.0,3.875961480694805e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,74.5,Medium Risk
143008_10_1,45.0,1.0,9.0,1,4,24000.0,0.0,0.0,0.0,0.0,3000.0,27000.0,3184,18973,22157,0.8205992370652939,4843.0,0.1793637272693604,6750.0,0.5,280021.0,1.0,12.0,0.8642596782108697,0.0,2.0,1,693.0,0.0,9938.0,0.0,0.05,1.0,8.0,0.31,2802.0,405.7427272727273,22.0,29.0,2,2.0,0.0,78.5,Medium Risk
143008_2_1,43.0,1.0,10.0,1,4,36000.0,0.0,0.0,0.0,0.0,0.0,36000.0,3890,21591,25481,0.7077858948362545,10519.0,0.2921863281575512,9000.0,0.5,88021.0,1.0,12.0,0.2037518431670297,0.0,2.0,1,744.0,1.0,9196.0,0.0,0.62,4.0,7.0,0.96,5362.0,762.4340740740741,27.0,22.0,2,2.0,0.0,74.4,Medium Risk
143008_6_1,61.0,1.0,5.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242,11756,12998,5.0,-12998.0,-3.0,0.0,0.0,125020.0,1.0,12.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,2.7,High Risk
143009_1_1,67.0,2.0,8.0,4,2,0.0,130000.0,80000.0,0.0,0.0,0.0,210000.0,2269,188820,191089,0.9099432859843525,18911.0,0.09005195213356126,105000.0,0.0,108031.0,1.0,14.0,0.04286942743276689,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,28000.0,80.1,Medium Risk
143009_6_1,43.0,2.0,15.0,2,5,37419.0,315000.0,0.0,0.0,0.0,1000.0,353419.0,6205,225800,232005,0.6564569067964462,121414.0,0.3435402637089016,70683.8,0.5,1378028.0,1.0,16.0,0.324927747487697,0.0,2.0,1,631.0,1.0,20037.0,0.0,0.37,0.0,1.0,0.05,6525.0,355.6913333333333,15.0,25.0,3,2.0,0.0,78.3,Medium Risk
